candidate_name,job_title,resume
Cand_161,software_engineer,"He contributed to the OpenDaylight project for several years and has been contributing to the vCPE use case for the ONAP Amsterdam release. Eric has worked at Intel for 15+ years, primarily in the area of Ethernet networking (hubs, switches, NICs) as well as in SDN and Orchestration."
Cand_162,software_engineer,"He leads a team that develops SQL Server, MySQL, and Oracle tools. The main development environment is .NET. Alexey has a great experience in development of client-server applications and GDI/DirectX. New technologies are the point of Alexey's interest. Search for:"
Cand_163,software_engineer,"He leads the IBM ILOG GraphLayout for Eclipse project and contributes to IBM ILOG Dojo Diagrammer. Before joining IBM, Stéphane worked for ILOG during several years developing advanced graphical user interface components for ILOG JViews. 21 September 2011"
Cand_164,software_engineer,"He is working on Microsft and Android Technology. He is an expert for business application and has over 5 years of experience building business apps. He is a passionate Blogger, his blog http://prakashrthd.wordpress.com. Follow his @prakashrthd"
Cand_165,software_engineer,"He's been developing software for nearly 25 years, mainly in Ruby, Smalltalk, Javascript, Swift, and C++. He writes about software on his Courageous Software blog at randycoulman.com/blog/."
Cand_166,software_engineer,"Prior to Facebook, Lucy was a co-founder of Beluga, a mobile group messaging company. Beluga caught the attention of tech influencers, received rave reviews, and was acquired by Facebook two months after launch. She previously worked as a software engineer at Google, where she worked on Google News and Docs, and she received a Founders’ Award for her work on the Ads Auto-Reviewer. Lucy holds a bachelor’s degree in Computer Science from UC Berkeley."
Cand_167,software_engineer,"He is a family man and Linux geek, and his interest in monitoring extends beyond the workplace, having developed a number of monitoring solutions around the home as well."
Cand_168,software_engineer,"He works developing storage software for a Raleigh- based company. Karl currently serves on the Communications Committee of the Board. Karl was a caretaker for his wife, Susan Buchanan."
Cand_169,software_engineer,"He began programming around 1985 and was first introduced to UNIX in 1987 via an AT&T 3B2 running System V. When not trying to cram more stuff into his overtaxed brain, he spends time as a human trampoline for his two sons Stephen and Richard. He can be reached at gwiley@ieee.org."
Cand_170,software_engineer,"She was born and raised in Ottawa and moved with her family to Orléans in 1981. She is fluently trilingual (French, English and Spanish) and holds a Bachelor in Computer Science from the University of Guelph."
