candidate_name,job_title,resume
Cand_131,software_engineer,"At Mozilla he works in the Web Runtime team, spending most of his time persuading the two naughty children ""Gecko"" and ""Android"" to play nicely together."
Cand_132,software_engineer,"He studied Computer Science at EPITA in Paris, where he was also a member of the school’s R&D lab, with a major in Graphics, Vision and Scientific computing. He then obtained a Masters degree in Computer Graphics from Grenoble University. After three years as a PhD candidate in the ARTIS team at INRIA Rhone-Alpes, he joined The Bakery where he developed key features of Relight, the company’s lighting and rendering sofware. His publications in computer graphics encompass sketch-based modelling, non-photorealistic rendering and interactive global illumination."
Cand_133,software_engineer,"A native Houstonian, Marie has recently returned to the homeland after a three-year stint in San Francisco, where she consistently got into arguments by insisting that tacos are superior in every way to burritos. Marie is passionate about creating inclusive spaces, building empathetic and elegant software, learning new things, and turning herself into emojis and cardboard cutouts."
Cand_134,software_engineer,"He has been working on Xen since 2012, focusing at the beginning on x86 port, then on ARM port. Before joining Citrix, he was a student on Embedded System at Epita."
Cand_135,software_engineer,"He is responsible for developing server and client user interface object oriented software, and UI product requirements and documentation. He is passionate about UI and developing game changing products."
Cand_136,software_engineer,"If she had to state a specialty, it would be serving systems for heterogeneous search results, which have enabled projects such as the search options panel and personal results on the search results page. Prior to Google, she completed her undergraduate degree at Brown University, where she was actively involved in the computer science department’s undergraduate TA program and in the Artemis Project, a summer CS program for inner-city high school girls. Outside of work, she is a classical mandolinist who was the concertmaster for the San Francisco Mandolin Orchestra before she left California, though she continues to serve on their board."
Cand_137,software_engineer,"On the side he is a podcaster, working as post-production engineer with the the Conversations Network. He is also a podcast and video field producer and production engineer with MousePlanet. His diverse background also includes volunteer public service including five years with a mountain rescue team in Colorado."
Cand_138,software_engineer,"He recently led the rewrite of Netflix's Global Invoice processing system from a MySQL based app to one built on Cassandra. Before Netflix, Rahul was on Apple's Siri Domains Team working on bringing Siri to Apple Watch. He has deep expertise in engineering scalable architectures in many domains including Genetics, E-commerce and Virtual Assistants."
Cand_139,software_engineer,"Eugene is working on making app containers stay more connected. As a maintainer of flannel, a overlay network for containers, he strives to bring order to the chaos of virtual networking. Prior to joining CoreOS, Eugene worked in the super-secretive world of electronic trading, optimizing precious clock cycles and fighting the confines of the speed of light."
Cand_140,software_engineer,"He has been using Python full-time for development since 2005, in projects as diverse as demand forecasting, business web applications, compilers, and hardware synthesis. Charles Severance is a Clinical Assistant Professor in the School of Information at the University of Michigan, and works with the IMS Global Learning Consortium as the IMS Developer Network Coordinator. He's the author of High Performance Computing, Second Edition (O'Reilly). His home page is http://www.dr-chuck.com. Adewale Oshineye is an engineer at a little-known search engine named Google. More Python Experts"
