candidate_name,job_title,resume
Cand_091,software_engineer,"At Facebook, he is the tech lead for the Messages product's storage team and works primarily on HBase internals. He was also responsible for creating XHProf, a light weight PHP profiler (now open source), and XHProfLive, Facebook's real-time function-level performance monitoring system built on top of XHProf. Prior to joining Facebook, he worked in the PL/SQL Compiler and Virtual Machine group in Oracle's database server team."
Cand_092,software_engineer,"His research focuses on a systems-based approach to optimizing graph analytics and machine-learning algorithms for commodity hardware. Joseph holds a Ph.D. in physics from Syracuse University, where his research focused on parallel simulations of quantum field theory. Prior joining Technica, he performed postdoctoral research as a member of the High Performance Computing Lab at George Washington University. His research interests include the use of GPUs to accelerate simulations and analytics."
Cand_093,software_engineer,"He has been working at USCIS for the past 3+ years, and mainly focuses on building business applications for the Asylum directorate within USCIS, and the DID(it) team. Most of the applications he builds are in Ruby, but he also uses other languages like Java, TypeScript, and Groovy as well. He has a strong passion for embodying and helping his team adopt modern development practices & ideas such as DevOps, Test Driven Development, Pair Programming, and CI/CD."
Cand_094,software_engineer,"Ivan has more than eight years experience working at international companies including Cloud Horizon, Pathable, Clevertech, and Thinkful. He is into functional and reactive programming and experimenting with new languages and frameworks. He loves to share knowledge and post on his tech blog."
Cand_095,software_engineer,"There she coordinates with several teams of talented individuals in order to optimize and maintain the design and function of the company’s website. That puts her at the top of her field, in a position of success that is the envy of many of her colleagues. However none of this would have happened if not for a CS requirement that forced her to take a college course she would have never otherwise considered."
Cand_096,software_engineer,"He new to security, coming from application development with emphasis on distributed computing and systems programming. He enjoys breaking things (then fixing them) and abusing file formats. Adam has spoken at Austin Hackers Anonymous and Rapid7 trainings."
Cand_097,software_engineer,"He is currently working on the team that is standing up a Spark platform for processing data at rest. Saurabh has over 10 years of experience in architecting, designing & developing ETL and data movement applications."
Cand_098,software_engineer,"Previously, he was an engineer at Luma, where he worked on realtime web apps and IoT devices in Elixir. He organizes the Elixir Meetup in Atlanta, where he educates newcomers to Elixir using interactive workshops. In his free time, Osa crafts EDM instrumentals and dances Tango."
Cand_099,software_engineer,Robbie has a BSc in Nanotechnology from Flinders University and in previous roles at the Synchrotron has been a Particle Accelerator Operator and Robotics Controls Engineer. Currently he helps researchers at the Synchrotron extract insight from their data by developing data processing systems.
Cand_100,software_engineer,"His most recent work includes the remoted Domino Objects, Domino/Websphere integration, and single sign-on. In his spare time, he enjoys bike riding with his family."
