candidate_name,job_title,resume
Cand_051,software_engineer,"He's interested in a wide-range of technology topics, including cryptography, programming languages, data storage, and any other cool technology that catches the eye."
Cand_052,software_engineer,"He started OpenStack since Essex version, and was in charge of Openstack cloud operation for 4 years as Samsung SDS. and now he is developing TACO service with Openstack on kubernetes at SK Telecom. FULL PROFILE"
Cand_053,software_engineer,"He has been at Intel for 20 years and currently works on SW performance tools including the VTune Analyzer and C++ Compiler. He has been an engineering manager and software engineer for Intel Corp, Cadre Technologies and Kaiser Engineers. He has a BS in Electrical Engineering and Computer Sciences from the University of California at Berkeley."
Cand_054,software_engineer,"He transitioned to software engineering through hard work and by graduating from Telegraph Academy Prep and Telegraph Academy, a Hack Reactor Core network school."
Cand_055,software_engineer,"He is the co-author of JUnit in Action and Spring Batch in Action, and a member of the project management committees for the Apache Software Foundation project Commons, Xalan and Logging Services."
Cand_056,software_engineer,"Prior to joining PlaceIQ, Vikas worked in Operations & Management Consulting for clients across a variety of industries. He is a graduate of the University of Pennsylvania with a Bachelor’s degree in Computer Science."
Cand_057,software_engineer,"He has worked on systems of various sizes at companies like Orbitz and PagerDuty. He has built and spoken about monitoring systems, mesh networks, and failure injection practices. Evan Gilman is an Operations Engineer with a background in computer networks. With roots in academia, and currently working in the public internet, he has been building and operating systems in hostile environments throughout his professional career. An open source contributor, speaker, and author, Evan is passionate about designing systems that strike a balance with the networks they run on."
Cand_058,software_engineer,"Although she graduated from physical-mathematical school and studied Computer Science in the university, the music has always been her greatest passion. She also hosted a musical program on the Public Radio of Armenia for a few years, and making music playlists and compilations is one of her favorite things on Earth."
Cand_059,software_engineer,"Prior to that, he received a Master's in Computer Engineering from NC State while at Cree. There, he worked as an engineering manager focusing on identifying potential projects and developing software and process improvements. He also holds a Bachelor's in Electrical Engineering from Georgia Tech."
Cand_060,software_engineer,"Steve worked at IBM on a variety of projects, from Mainframes to Microservices and was a voting member of the OASIS MQTT Technical Committee. He currently works for HERE Deutschland as a QA Lead on Microservices and IoT systems. Steve studied Computer Science at Cardiff University and Physics at The Open University."
