candidate_name,job_title,resume
Cand_271,software_engineer,"He has over a decade of experience writing cross-platform frameworks in C/C++, compiler & language design, and software engineering best practices and is currently a voting member of the C++ standards committee (WG21)."
Cand_272,software_engineer,"He has worked on drilling geosteering systems, seismic acquisition, positioning, and navigation, and now borehole acquisition platforms. He wrote the Fake Function Framework. Twitter: @meekrosoft, Blog: http://meekrosoft.wordpress.com. ACCU is an organisation for anyone interested in developing and improving programming skills."
Cand_273,software_engineer,"He is a former Marine, a graduate of UC Berkeley, a marathon runner dad of two, and in 2008 was the Libertarian candidate for 12th Congressional District. This is his personal website."
Cand_274,software_engineer,"Prior to joining Google, Megan was a graduate student at University of Texas at Austin. She is a Kleiner Perkins Caufield and Byers Engineering Fellow."
Cand_275,software_engineer,"She has been associated with community service since she moved to Bangalore in 2007. She volunteers with Pankhudi Foundation, an NGO working for the underprivileged kids and with many other groups at individual level.She likes travelling and exploring interesting places and food. She loves writing and blogs at http:... more"
Cand_276,software_engineer,"After receiving his MSC degree in Electrical Engineering he joined the Research Institute for Particle and Nuclear Physics of the Hungarian Academy of Sciences as an embedded system developer for space equipement. During this period, he joined Virtua Drug, where he started working on the developement of online scientific software products."
Cand_277,software_engineer,"Before moving to Adobe, he was a researcher in software performance modeling and analysis, and has published in several international conferences. Michael strongly believes that performance considerations should have a high priority throughout the development cycle, and that there’s an urgent need for better tools in this area. He holds a PhD in theoretical computer science from the University of Edinburgh, and a BA in computer science from the University of Cambridge."
Cand_278,software_engineer,"He is a OCJP1.6 certified Java professional, and has over 3 years of experience in designing and developing Web Applications using Java, J2EE, Spring, Hibernate, Web Services, JPA, and MySql. He has a keen interest in learning new development frameworks and big data technologies. In his leisure time, he loves to play Snooker and Badminton."
Cand_279,software_engineer,"He has assisted in tutoring and teaching a variety of programming classes and related topics. His proclivities include building things with Spokane CREATE!, playing mellifluous music, and pertinacious hiking. He enjoys peculiar adjectives."
Cand_280,software_engineer,"She has 16 years of software engineering experience, but in the last ten years she has also spent time as a full time novelist and a secondary school maths teacher. She loves coding, teaching, writing and mentoring, but she had trouble persuading stroppy teenagers that maths is fun. She has a tendency to get over-excited about TDD, pair coding, maths, women in tech, music, symmetry, word games and floccinaucinihilipilification."
