candidate_name,job_title,resume
Cand_281,software_engineer,"Having first learned about blockchain technology through Bitcoin in 2012, he has continued to learn about the growing field and where it is going. He co-founded the New Orleans Ethereum Meetup in early 2017 and enjoys helping other people learn about Ethereum and other blockchain technologies. Ken is a Lead Engineer at LookFar, a New Orleans-based software development studio that works with tech startups."
Cand_282,software_engineer,"Whether it’s embedded Linux firmware on aerospace and medical devices or IoT connectivity, mobile apps and websites, he enjoys understanding and meeting customers’ product and project needs through creative technical solutions."
Cand_283,software_engineer,"She has over 4 years of experience in front-end development, specifically HTML, CSS, and JavaScript. In her leisure time, she loves to travel, drink tea, and read novels."
Cand_284,software_engineer,He focuses on security architecture and implementation. Vishal holds a BS in computer science from the Indian Institute of Technology Kanpur (India). [email protected]
Cand_285,software_engineer,"He is the inventor of Microsoft's Desired State Configuration Management (DSC) technology as well as a founding member of the PowerShell team, and co-designer of the PowerShell language. Bruce has been working on shells and configuration management tools for over 20 years and is the author of the bestselling book ""Windows PowerShell in Action"". Bruce... Read More →"
Cand_286,software_engineer,"She was one of the authors of the Tour de Flex AIR and web apps, and wrote the Tour de Flex Eclipse plug-in for Adobe. She has worked on various Adobe projects over the years, including an XForms to XFA conversion tool for the Adobe LiveCycle Designer application. She has an extensive background in server-side programming, including being part of the small development team that wrote the workflow engine originally behind LiveCycle ES. In recent years, Holly has become heavily involved in the Flex community, including working on the Attest Flex/AIR Certification study AIR app in addition to continuing to support Tour de Flex."
Cand_287,software_engineer,"He says he has gotten rid of all of his possessions, save for ""his laptop, an iPad, an Amazon Kindle, two external hard drives, a 'few' articles of clothing, and bed sheets for a mattress that was left in his newly rented apartment."" He has a some other items that he is unloading on his website, Cult of Less."""
Cand_288,software_engineer,"Before making the transition to Windows and web programming, he held senior programmer/analyst positions on the mainframe platform. For the majority of his 20+ years in the information technology field, he has developed using COBOL, CICS, and DB2. Chris proudly reminds people of his mainframe background and jokingly refers to himself as a ""reformed mainframe programmer."" He divides his leisure time between entrepreneurial endeavors (such as his recent startup, California-based eClectic Software Solutions) and studying for his next Microsoft Certification exam."
Cand_289,software_engineer,"He designed & implemented the Push Pop Press publishing platform. Prior to Push Pop Press, Kimon worked at Apple where he brought location & mapping services to iPhone & iPad. Before that, he worked at Microsoft where he helped build the content management platform SharePoint."
Cand_290,software_engineer,"He's been working in the mobile app industry since iOS 4 was released in 2010. At Badoo, he spends a lot of time working on UI development and has become their UI expert in the iOS team! It's clear that he's very passionate about programming; he is always reading up about it and has participated in many hackathons. But never ask him to code if he hasn't got his headphones on, listening to very loud music!"
