candidate_name,job_title,resume
Cand_101,software_engineer,"He has worked with Java since the beta release in 1995 and has only had one software job where he hasn't used a JVM on a daily basis. He has contributed to several open source projects including committing to Apache Tomcat, Apache Ant, the Groovy Programming Language and co-founded the Griffon Framework. He sings tenor, used to play the clarinet and piano, and was an award winning debater for his high school speech team. His favorite colors are green and orange."
Cand_102,software_engineer,She is involved in Automation testing as well as Performance testing. She also deals with quality and stability of various Kovair products to satisfy the business requirements of several customers.
Cand_103,software_engineer,"He is also an Intel representative at the Open Mobile Alliance standards body. Before working for Intel, David worked for the space industry, an embedded OS start-up and for Palm/PalmSource."
Cand_104,software_engineer,"He has a Bachelors degree in Computer Science, a Masters degree in Software Engineering, and holds certifications in Java, XML, DB2, UML, MySQL, and WebSphere."
Cand_105,software_engineer,He has over 20 years of experience in the development and management of software within the space domain. He is currently technical / system manager for the adoption of the EGS-CC at the European Space Operations Centre. Tony has a degree in Astrophysics from the University of Edinburgh and a masters in Space Engineering and Astronautics from Cranfield University.
Cand_106,software_engineer,"Both his passion for his career and zealous work ethic bring him to the threshold of excellence when improving his clientsâ€™ sites and building his own business. As an entrepreneur based out of Houston, Texas, Mr.Ahmed is the founder of Informatics Commerce, an eCommerce web development firm dedicated to superior website design and functionality."
Cand_107,software_engineer,"For most of her professional career, she was a part of remote teams distributed all over the globe. She worked in many different countries like Netherlands, Ireland, Germany and with clients from the U.S. or Great Britain. She has experiences working among multi nationalities and culturally diverse backgrounds. Besides writing code, she was involved in building and designing products and managing the projects in various methodologies. She worked for such companies like booking.com, Skrill (Moneybookers), Delivery Hero and now Uber."
Cand_108,software_engineer,"He is the key developer working on BTree backend for Manhattan - Twitter's highly scalable key value store. Before Twitter, Unmesh was a Principal member in the parallel execution group at Oracle. He has worked on Oracle optimizer and parallel execution layers. While at Oracle he worked on interesting problems like dynamic query execution plans to handle optimizer estimation errors, optimizing performance for single and multi column null aware anti joins, adding NUMA capabilities to parallel execution engine, improving scalibility of parallel execution infrastructure, adding support for heterogenous hardware in Oracle database and developing a low overhead parallel execution framework for multi-tenant databases. He enjoys working on massively parallel, scalable and fault tolerant distributed systems."
Cand_109,software_engineer,"He currently works for Microsoft in Seattle. Anand has extensive experience and passion in developing scalable and cool-looking enterprise web applications. He started building web applications in 2005 and has built numerous enterprise web applications, including an e-commerce web application, using Ext JS and Microsoft technologies. Anand enjoys watching movies, listening to music, reading, cooking delicious food, and (most importantly) spending time with his family."
Cand_110,software_engineer,"His team builds and maintains the core platform that the rest of Spotify runs on. Before joining Spotify, Dave worked at Amazon Web Services, VMware, and Microsoft."
