candidate_name,job_title,resume
Cand_061,software_engineer,"Bill joined Google in March of this year. Prior to joining Google, Bill worked on various computer graphics research projects at Microsoft Research in Redmond, and at the animation company OLM Digital in Tokyo. He received a Ph.D. in computer science from the University of North Carolina at Chapel Hill where his dissertation concerned the use of physically based simulation to make digital painting more realistic. Bill has been using OpenGL since 1998, and is very excited that WebGL is now bringing the power of OpenGL to the web. Slides from WebGL session: http://goo.gl/PhK54"
Cand_062,software_engineer,"He has over 15 years experience in designing and implementing simulation frameworks and applications for government agencies, private industry and academia as well as prior experience in database development. Dr. Collier’s primary focus is on simulation toolkit design and implementation and the design and implementation of models using such. He was one of the original designers and the first lead developer of the Repast simulation toolkit and continues as part of the development team as well as being the lead developer of Repast HPC an agent-based simulation framework for high performance computing platforms."
Cand_063,software_engineer,"Scott has spent four years at Wargaming, working on game engine architecture and render systems using c++. He has also spent 8 years using c++ in a games and HPC setting whilst working on Depth Analysis' MotionScan product, as seen in L.A. Noire. He has a love for performance optimization; something that's often needed in low-level game engine work. Scott is passionate about the c++ language and utilizing it most effectively to engineer effective high-performance solutions."
Cand_064,software_engineer,"She recently completed her Master of Science in Computer Science at the University of Chicago and is the Lead + Instructor for ChickTech Chicago High School + Careers program, and an instrumental part of the ChickTech Chicago Leadership Team (@ChickTechChi). Her favorite languages are Python and JavaScript, and in her free time she enjoys training for marathons, traveling, and spending time with her partner and cats."
Cand_065,software_engineer,He has over 25 years of software development experience in a wide range of disciplines. Stephen holds a Master's Degree in Computer Science from the University of Florida.
Cand_066,software_engineer,"Kevin has been a volunteer at Burritt Museum demonstrating blacksmithing and leather working. His goals are to make useful, aesthetically pleasing items while learning and sharing in a collaborative environment."
Cand_067,software_engineer,"He has built web based SaaS apps for an insuance game changer startup and architected large complex credit monitoring solutions for Experian where he worked with and mentored hundreds of other developers. In the past year he left with the mission: ""to produce the people he wants to work with"" to teach at a coding bootcamp and then launch his own startup, Algorithm Academy, to prepare software developers for interviews at tech companies. When he's not changing lives, he can be found hiking the beautiful Southern California hills or teaching his parrots how to do tricks."
Cand_068,software_engineer,"Richa moved to Seattle in 2010, and became a client of NWIRP in 2011. She retrained to be a software engineer through the Ada Developers Academy, an intensive software development training program for women in Seattle. While at Ada, she created a custom case database program for NWIRP. Richa previously volunteered as a tax preparer and tax preparation instructor for United Way of King County. Richa has a degree in Physics from the University of Delhi."
Cand_069,software_engineer,"He completed his engineering degree at Télécom ParisTech in Paris, France. He also spent three years in Beijing, China, receiving a Master of Engineering in Computer Science & Technology from Tsinghua University. He is interested in many fields of computer science, particularily areas related to visual computing and web development."
Cand_070,software_engineer,"A Mechanics and Maths graduate of DNU, Ivan gained much of his commercial experience during his time as a professional developer at panBmedia AG and Devoler LLC where he created games for a wide variety of platforms such as iOS, Java-enabled mobiles, Cable TV as well as Set Top Boxes."
