candidate_name,job_title,resume
Cand_181,software_engineer,"Before joining Facebook in 2016, he was working for several years on modeling systems for mathematical optimization. He is an active contributor to open-source projects and an author of a popular formatting library for C++ called fmt (previously cppformat)."
Cand_182,software_engineer,"He specializes in frontend development, building high-performance, scalable and maintainable applications in various environments; web, desktop, mobile and smartTV."
Cand_183,software_engineer,"His particular expertise is UNIX programming, databases, server-side programming and scripting, which he has applied to the creation of a number of projects in both the commercial and art domains. Feinberg directed the back-end programming of Martin Wattenberg & Marek Walczak's ""Apartment"" project, which has been shown at the Whitney Museum and the Ars Electronica Center, Austria. He has also developed client-side and server-side utilities for commercial organizations including Smartmoney.com and Linkbank."
Cand_184,software_engineer,"He joined Cisco 7 years ago and has more than 12 years of experience in various areas of networking and telecommunication. He obtained his master’s degree in computer science from the University of Missouri, Kansas City, and his bachelor’s degree in engineering from Madras University, India. His research work for the master’s degree included Diffserv, MPLS traffic engineering, and QOS routing/Connection Admission Control in ad-hoc wireless networks. Padmanabhan has worked in many overlay technologies in Cisco such as 802.1ah, TRILL, FabricPath, and VPLS. He was responsible for the design and development of the core infrastructure used by the forwarding drivers and many Layer 2 features in the next generation Catalyst 6500 Sup 2T Platform. Prior to joining Cisco, Padmanabhan worked in ATM signaling and DVB-RCS, an interactive on-demand multimedia satellite communication system specification."
Cand_185,software_engineer,"He holds a Masters degree in Computer Science and a PhD in Operations Research and Statistics. He has created and managed a number of online poetry forums, and served as a co-director for the literary journal, Many Mountains Moving. His poetry and reviews have been most recently published in Black Warrior, Chelsea, Colorado Review, Iowa Review, Pleiades and Verse. His manuscript, Anabasis, was a finalist for the Poetry Foundation’s First Book Award."
Cand_186,software_engineer,"With experience across many languages and paradigms Joe has focused his career on rapid prototyping and independent security research. He’s developed custom system call level sandboxes, rich web applications, and applications at all levels between. A strong interest in computer languages and implementation of them has led to a solid foundation and further cultivation in the area of language implementation and language security."
Cand_187,software_engineer,"He has taken part in all stages of mobile application development and in the implementation of web applications, creating user interfaces and web services. He is currently employed at CITE S.A. and has participated in the development of multiple projects such as ""Workloud"", ""Cloudroll"" and ""Philosophy Navigator"" of Plato's Academy. He has a bachelor's degree in Informatics from Athens University of Economics & Business and professional programming experience with Java, Swift, C#, SQL, Javascript, HTML, CSS."
Cand_188,software_engineer,"The last couple of years this interest has chiefly been fulfilled by the Axon Framework and how it approaches software architecture. This eventually led him to become a part of the AxonIQ team. There, he currently helps small and large clients build Axon applications, gives training in it, develops the framework and is overall active in the Axon community. Always keen to learn and improve himself in the software space, he reads up on more abstract concepts like domain driven design, messaging patterns and event sourcing. He also keeps himself up to date with more concrete topics like new frameworks and languages to improve his skill as a developer."
Cand_189,software_engineer,"Aaron has spent much of his time at NCAR working within the aviation meteorology field. His areas of expertise include data visualization, data dissemination, and spatial data infrastructure (SDI). Aaron began his work at NCAR on the Aviation Digital Data Service (ADDS), a pilot service for aviation weather visualization and data services. Recent work has included weather data dissemination systems, web services, Open Geospatial Consortium (OGC), scientific display development, and work on large-scale weather dissemination within the FAA NextGen modernization efforts."
Cand_190,software_engineer,Topher wrote the Multiple Dispatch and S-Expression RubyGems used in this article. He also volunteers on the Tech Team of the progressive political group The Oregon Bus Project and is an active member of the Portland Ruby Brigade.
