candidate_name,job_title,resume
Cand_251,software_engineer,"He speaks on various topics at technology user groups, conferences, and meet-ups, blogs about Web, game, and mobile design at http://timgthomas.com, and shares his thoughts via Twitter at @timgthomas."
Cand_252,software_engineer,"He has vast experience in various types of programming and great domain knowledge within the finance, retail, and e-gaming industries. Previously, he worked as a consultant. Apart from his major interest, programming languages... Read More →"
Cand_253,software_engineer,"His fascination with computers started at a very young age and is not giving any signs of fading any time soon. His interests cover all aspects of software engineering ranging from object-oriented programming to testing and optimizing techniques, including other various topics such as programming languages, user interfaces and any practices that can help him make his code easier to use. When Cédric is not posting on his blog at http://beust.com/weblog, he can usually be found playing tennis, squash, golf, volleyball or scuba diving.Hani Suleiman is the CTO of Formicary, a company specializing in investment banking and integration solutions. Hani is a member of the JCP Executive Committee and is active on a number of enterprise JSRs. When he gets angry or irate, he expresses himself at great length on the lively and fairly controversial BileBlog."
Cand_254,software_engineer,He has been working with Java-based projects and open source frameworks for over a decade. He became involved in the jBPM and Drools projects as a community contributor three years ago.
Cand_255,software_engineer,"He is an active participant in CodeNewbies and spends the little remaining free time writing Rust, scripts to automate menial tasks, and the occasional blog post."
Cand_256,software_engineer,"He is mainly working on project Slick in close cooperation with Typesafe and is also involved in the development of Scala 2.10's reflection and macros. His main focus is the new macro-based ""direct embedding"" of queries into Scala. Earlier, Christopher developed ""Scala Integrated Query"", a research prototype, which was presented during Scala Days 2011 at Stanford. In the past, he worked for AstraZeneca and as an independent, web-related software developer with Python. Christopher enjoys traveling, skiing, sailing and Scouting."
Cand_257,software_engineer,He is the Berkshelf Core Team Lead and uses Chef in his everyday life to empower his team to bring great games to players with little operational error.
Cand_258,software_engineer,"Ltd. He loves to cook but his love for cooking codes is far more than that. He is a codeworm , loves to experiment his coding skills in different languages, keen in taking part at dev fests and summits. He loves what he does, and he does what he loves…and that’s coding."
Cand_259,software_engineer,He led the design and development of Apache Muse 2.0 and continues to work on the project today. Dan also participates in the WS-RF TC as editor of the WS-ResourceMetadataDescriptor specification and is involved in IBM's strategy for increasing adoption of Web services standards. He came to IBM just over two years ago after earning his Master of Science degree in Computer Science from Rensselaer Polytechnic Institute.
Cand_260,software_engineer,"He graduated in 2014 with his Bachelors of Science in Neuroscience and Behavioral Biology from Emory University and began his journey into software engineering in the fall of 2016. Elson Mathew has held jobs in retail, technology, science, and public service. Elson is currently employed with American Medical Response as an Emergency Medical Technician while in pursuit of his passion to be a fullstack Ruby on Rails Developer. Elson's goal is to mix his passion for web development with his fascination for medicine. In the meantime, he hopes to publish a webdev and medicine blog."
